filename,speaker_id
000993.flac,S_000578
000330.flac,S_000578
001177.flac,S_000578
000046.flac,S_000578
000244.flac,S_000578
000273.flac,S_000578
001017.flac,S_000578
000334.flac,S_000578
001150.flac,S_000578
000565.flac,S_000578
000933.flac,S_000578
001102.flac,S_000578
000440.flac,S_000578
001204.flac,S_000578
000061.flac,S_000578
001378.flac,S_000578
000120.flac,S_000578
000489.flac,S_000578
001096.flac,S_000578
001084.flac,S_000578
000896.flac,S_000578
000888.flac,S_000578
000950.flac,S_000578
000508.flac,S_000578
000331.flac,S_000578
000001.flac,S_023423
001005.flac,S_000578
000932.flac,S_000578
000207.flac,S_000578
000042.flac,S_000578
000320.flac,S_000578
000076.flac,S_000578
000806.flac,S_000578
000254.flac,S_000578
000524.flac,S_000578
000678.flac,S_000578
000003.flac,S_023423
001267.flac,S_000578
000202.flac,S_000578
000283.flac,S_000578
001181.flac,S_000578
000039.flac,S_000578
000966.flac,S_000578
001101.flac,S_000578
000233.flac,S_000578
000916.flac,S_000578
000124.flac,S_000578
000951.flac,S_000578
001391.flac,S_000578
000111.flac,S_000578
000079.flac,S_000578
000635.flac,S_000578
000228.flac,S_000578
000351.flac,S_000578
000827.flac,S_000578
001293.flac,S_000578
000429.flac,S_000578
000404.flac,S_000578
001045.flac,S_000578
000281.flac,S_000578
000997.flac,S_000578
000601.flac,S_000578
000515.flac,S_000578
001057.flac,S_000578
000821.flac,S_000578
000719.flac,S_000578
001146.flac,S_000578
000927.flac,S_000578
000109.flac,S_000578
000983.flac,S_000578
000551.flac,S_000578
001085.flac,S_000578
001115.flac,S_000578
000729.flac,S_000578
000618.flac,S_000578
000781.flac,S_000578
001365.flac,S_000578
000594.flac,S_000578
000268.flac,S_000578
000031.flac,S_000578
000803.flac,S_000578
000308.flac,S_000578
000679.flac,S_000578
000784.flac,S_000578
001194.flac,S_000578
000871.flac,S_000578
000362.flac,S_000578
000108.flac,S_000578
000549.flac,S_000578
000596.flac,S_000578
001015.flac,S_000578
000552.flac,S_000578
000125.flac,S_000578
001376.flac,S_000578
001210.flac,S_000578
000886.flac,S_000578
000824.flac,S_000578
000864.flac,S_000578
000312.flac,S_000578
000797.flac,S_000578
000918.flac,S_000578
000041.flac,S_000578
001036.flac,S_000578
000215.flac,S_000578
001135.flac,S_000578
000998.flac,S_000578
000001.flac,S_000578
001280.flac,S_000578
000599.flac,S_000578
000696.flac,S_000578
000852.flac,S_000578
000078.flac,S_000578
000112.flac,S_000578
000977.flac,S_000578
000002.flac,S_023423
000569.flac,S_000578
001083.flac,S_000578
001091.flac,S_000578
001186.flac,S_000578
000522.flac,S_000578
001037.flac,S_000578
001359.flac,S_000578
001141.flac,S_000578
001169.flac,S_000578
000517.flac,S_000578
000585.flac,S_000578
001033.flac,S_000578
000089.flac,S_000578
000838.flac,S_000578
000053.flac,S_000578
000333.flac,S_000578
000119.flac,S_000578
000357.flac,S_000578
001003.flac,S_000578
000068.flac,S_000578
000175.flac,S_000578
000969.flac,S_000578
000632.flac,S_000578
000307.flac,S_000578
000492.flac,S_000578
000878.flac,S_000578
000246.flac,S_000578
000379.flac,S_000578
000638.flac,S_000578
000952.flac,S_000578
001126.flac,S_000578
001176.flac,S_000578
001272.flac,S_000578
000523.flac,S_000578
001283.flac,S_000578
001221.flac,S_000578
001298.flac,S_000578
001318.flac,S_000578
000337.flac,S_000578
001364.flac,S_000578
000712.flac,S_000578
000920.flac,S_000578
000535.flac,S_000578
001262.flac,S_000578
001268.flac,S_000578
000399.flac,S_000578
000574.flac,S_000578
000067.flac,S_000578
000709.flac,S_000578
000740.flac,S_000578
000958.flac,S_000578
000869.flac,S_000578
000345.flac,S_000578
000284.flac,S_000578
000592.flac,S_000578
001123.flac,S_000578
001393.flac,S_000578
000589.flac,S_000578
000666.flac,S_000578
000130.flac,S_000578
001215.flac,S_000578
001179.flac,S_000578
000023.flac,S_000578
000939.flac,S_000578
000906.flac,S_000578
000726.flac,S_000578
000033.flac,S_000578
001172.flac,S_000578
000405.flac,S_000578
000471.flac,S_000578
000277.flac,S_000578
000424.flac,S_000578
000965.flac,S_000578
000814.flac,S_000578
000540.flac,S_000578
000543.flac,S_000578
001055.flac,S_000578
001347.flac,S_000578
000257.flac,S_000578
000630.flac,S_000578
000129.flac,S_000578
000727.flac,S_000578
000035.flac,S_000578
000703.flac,S_000578
000649.flac,S_000578
000571.flac,S_000578
000893.flac,S_000578
000733.flac,S_000578
001238.flac,S_000578
000494.flac,S_000578
001361.flac,S_000578
000342.flac,S_000578
000085.flac,S_000578
000402.flac,S_000578
000166.flac,S_000578
000065.flac,S_000578
001197.flac,S_000578
000384.flac,S_000578
000292.flac,S_000578
000148.flac,S_000578
001231.flac,S_000578
000066.flac,S_000578
000707.flac,S_000578
000500.flac,S_000578
000251.flac,S_000578
001217.flac,S_000578
001303.flac,S_000578
000903.flac,S_000578
000882.flac,S_000578
000907.flac,S_000578
000361.flac,S_000578
000367.flac,S_000578
000518.flac,S_000578
001300.flac,S_000578
001234.flac,S_000578
001113.flac,S_000578
000203.flac,S_000578
001390.flac,S_000578
000208.flac,S_000578
000778.flac,S_000578
001080.flac,S_000578
000651.flac,S_000578
000699.flac,S_000578
000844.flac,S_000578
000716.flac,S_000578
000656.flac,S_000578
000239.flac,S_000578
001380.flac,S_000578
000910.flac,S_000578
001212.flac,S_000578
000760.flac,S_000578
000895.flac,S_000578
001205.flac,S_000578
001195.flac,S_000578
001072.flac,S_000578
000750.flac,S_000578
000742.flac,S_000578
000184.flac,S_000578
000643.flac,S_000578
001373.flac,S_000578
001156.flac,S_000578
001035.flac,S_000578
000775.flac,S_000578
000556.flac,S_000578
000825.flac,S_000578
000702.flac,S_000578
000758.flac,S_000578
000416.flac,S_000578
000665.flac,S_000578
001271.flac,S_000578
001006.flac,S_000578
000547.flac,S_000578
000810.flac,S_000578
000084.flac,S_000578
000732.flac,S_000578
001117.flac,S_000578
000857.flac,S_000578
000963.flac,S_000578
000604.flac,S_000578
000698.flac,S_000578
001296.flac,S_000578
001130.flac,S_000578
000538.flac,S_000578
000282.flac,S_000578
001112.flac,S_000578
000818.flac,S_000578
000463.flac,S_000578
000234.flac,S_000578
000673.flac,S_000578
000212.flac,S_000578
000132.flac,S_000578
001014.flac,S_000578
000190.flac,S_000578
001222.flac,S_000578
001285.flac,S_000578
000949.flac,S_000578
000481.flac,S_000578
001374.flac,S_000578
000376.flac,S_000578
000156.flac,S_000578
000461.flac,S_000578
000478.flac,S_000578
000945.flac,S_000578
001336.flac,S_000578
000845.flac,S_000578
000356.flac,S_000578
001183.flac,S_000578
000060.flac,S_000578
000885.flac,S_000578
000302.flac,S_000578
000319.flac,S_000578
001155.flac,S_000578
000870.flac,S_000578
001208.flac,S_000578
000374.flac,S_000578
000127.flac,S_000578
001371.flac,S_000578
000813.flac,S_000578
000458.flac,S_000578
001307.flac,S_000578
000149.flac,S_000578
000674.flac,S_000578
001143.flac,S_000578
000372.flac,S_000578
000413.flac,S_000578
000620.flac,S_000578
000418.flac,S_000578
000867.flac,S_000578
000296.flac,S_000578
000131.flac,S_000578
000804.flac,S_000578
000466.flac,S_000578
000453.flac,S_000578
001275.flac,S_000578
001203.flac,S_000578
000774.flac,S_000578
000766.flac,S_000578
001362.flac,S_000578
000339.flac,S_000578
000279.flac,S_000578
000183.flac,S_000578
000561.flac,S_000578
000431.flac,S_000578
000978.flac,S_000578
000974.flac,S_000578
001241.flac,S_000578
001104.flac,S_000578
000530.flac,S_000578
000545.flac,S_000578
001223.flac,S_000578
000499.flac,S_000578
000527.flac,S_000578
001349.flac,S_000578
001342.flac,S_000578
001320.flac,S_000578
000287.flac,S_000578
001170.flac,S_000578
001218.flac,S_000578
000335.flac,S_000578
000077.flac,S_000578
000178.flac,S_000578
000199.flac,S_000578
000648.flac,S_000578
000598.flac,S_000578
000080.flac,S_000578
000294.flac,S_000578
000378.flac,S_000578
000990.flac,S_000578
001384.flac,S_000578
000047.flac,S_000578
000717.flac,S_000578
001306.flac,S_000578
000310.flac,S_000578
000460.flac,S_000578
001246.flac,S_000578
000617.flac,S_000578
001138.flac,S_000578
001224.flac,S_000578
000692.flac,S_000578
000607.flac,S_000578
000482.flac,S_000578
000641.flac,S_000578
000833.flac,S_000578
000960.flac,S_000578
001350.flac,S_000578
000831.flac,S_000578
000398.flac,S_000578
001070.flac,S_000578
001075.flac,S_000578
000487.flac,S_000578
000247.flac,S_000578
000297.flac,S_000578
000167.flac,S_000578
001016.flac,S_000578
000407.flac,S_000578
000414.flac,S_000578
000479.flac,S_000578
000427.flac,S_000578
000640.flac,S_000578
000252.flac,S_000578
000734.flac,S_000578
001353.flac,S_000578
001173.flac,S_000578
000796.flac,S_000578
000386.flac,S_000578
001244.flac,S_000578
001278.flac,S_000578
000097.flac,S_000578
001386.flac,S_000578
000748.flac,S_000578
000218.flac,S_000578
000081.flac,S_000578
000498.flac,S_000578
000185.flac,S_000578
000220.flac,S_000578
000511.flac,S_000578
000858.flac,S_000578
001191.flac,S_000578
000328.flac,S_000578
000624.flac,S_000578
001190.flac,S_000578
001233.flac,S_000578
000672.flac,S_000578
000991.flac,S_000578
000034.flac,S_000578
000050.flac,S_000578
000771.flac,S_000578
000309.flac,S_000578
001385.flac,S_000578
000495.flac,S_000578
001337.flac,S_000578
000738.flac,S_000578
000389.flac,S_000578
000650.flac,S_000578
000595.flac,S_000578
000201.flac,S_000578
000188.flac,S_000578
001269.flac,S_000578
001061.flac,S_000578
001092.flac,S_000578
000255.flac,S_000578
001067.flac,S_000578
001326.flac,S_000578
000256.flac,S_000578
000298.flac,S_000578
000680.flac,S_000578
000058.flac,S_000578
000701.flac,S_000578
000428.flac,S_000578
000720.flac,S_000578
000749.flac,S_000578
000002.flac,S_000578
001160.flac,S_000578
001329.flac,S_000578
001011.flac,S_000578
001012.flac,S_000578
000714.flac,S_000578
000490.flac,S_000578
000044.flac,S_000578
001331.flac,S_000578
000093.flac,S_000578
000464.flac,S_000578
001103.flac,S_000578
000501.flac,S_000578
000922.flac,S_000578
000554.flac,S_000578
000227.flac,S_000578
000868.flac,S_000578
000026.flac,S_000578
001069.flac,S_000578
000400.flac,S_000578
001087.flac,S_000578
000021.flac,S_000578
000012.flac,S_000578
001121.flac,S_000578
000173.flac,S_000578
000117.flac,S_000578
000291.flac,S_000578
001232.flac,S_000578
000430.flac,S_000578
000214.flac,S_000578
000755.flac,S_000578
000943.flac,S_000578
001229.flac,S_000578
000049.flac,S_000578
000590.flac,S_000578
001154.flac,S_000578
000892.flac,S_000578
000299.flac,S_000578
000469.flac,S_000578
001201.flac,S_000578
000964.flac,S_000578
001352.flac,S_000578
000280.flac,S_000578
000503.flac,S_000578
001167.flac,S_000578
000271.flac,S_000578
001324.flac,S_000578
000989.flac,S_000578
000024.flac,S_004265
000005.flac,S_002478
000011.flac,S_004265
000000.flac,S_002478
000074.flac,S_022025
000005.flac,S_006267
000048.flac,S_022025
000000.flac,S_012265
000015.flac,S_004265
000050.flac,S_004265
000000.flac,S_006267
000019.flac,S_022025
000016.flac,S_022025
000005.flac,S_004265
000052.flac,S_022025
000046.flac,S_004265
000057.flac,S_004265
000007.flac,S_004265
000001.flac,S_016172
000000.flac,S_001565
000003.flac,S_004265
000013.flac,S_008751
000013.flac,S_004265
000000.flac,S_008303
000004.flac,S_016172
000047.flac,S_004265
000080.flac,S_004265
000004.flac,S_008303
000022.flac,S_004265
000085.flac,S_004265
000008.flac,S_001565
000028.flac,S_004265
000013.flac,S_001565
000001.flac,S_017806
000059.flac,S_004265
000030.flac,S_001565
000012.flac,S_001565
000001.flac,S_004265
000085.flac,S_022025
000021.flac,S_004265
000042.flac,S_004265
000084.flac,S_004265
000002.flac,S_016351
000033.flac,S_004265
000062.flac,S_022025
000077.flac,S_022025
000069.flac,S_022025
000024.flac,S_022025
000029.flac,S_022025
000015.flac,S_008751
000034.flac,S_004265
000019.flac,S_004265
000003.flac,S_008303
000001.flac,S_021622
000002.flac,S_012265
000011.flac,S_022025
000064.flac,S_004265
000012.flac,S_008751
000037.flac,S_004265
000020.flac,S_008751
000025.flac,S_004265
000019.flac,S_001565
000076.flac,S_004265
000001.flac,S_008751
000048.flac,S_004265
000089.flac,S_004265
000010.flac,S_022025
000075.flac,S_022025
000060.flac,S_004265
000000.flac,S_022025
000020.flac,S_004265
000002.flac,S_008303
000005.flac,S_008303
000009.flac,S_008751
000006.flac,S_008751
000020.flac,S_022025
000010.flac,S_008751
000003.flac,S_002478
000086.flac,S_004265
000004.flac,S_008751
000052.flac,S_004265
000079.flac,S_004265
000000.flac,S_018018
000068.flac,S_022025
000022.flac,S_022025
000015.flac,S_022025
000049.flac,S_004265
000031.flac,S_022025
000038.flac,S_004265
000019.flac,S_008751
000002.flac,S_004265
000055.flac,S_004265
000001.flac,S_003339
000006.flac,S_001565
000027.flac,S_022025
000000.flac,S_003339
000018.flac,S_008751
000007.flac,S_001565
000002.flac,S_001565
000056.flac,S_022025
000077.flac,S_004265
000017.flac,S_008751
000015.flac,S_001565
000081.flac,S_004265
000041.flac,S_004265
000010.flac,S_004265
000054.flac,S_004265
000005.flac,S_001565
000030.flac,S_004265
000055.flac,S_022025
000067.flac,S_022025
000004.flac,S_001565
000078.flac,S_004265
000053.flac,S_004265
000002.flac,S_006267
000057.flac,S_022025
000063.flac,S_022025
000012.flac,S_003803
000090.flac,S_004265
000080.flac,S_022025
000023.flac,S_022025
000002.flac,S_002478
000003.flac,S_006267
000066.flac,S_022025
000059.flac,S_022025
000002.flac,S_015134
000006.flac,S_008303
000062.flac,S_004265
000071.flac,S_022025
000016.flac,S_004265
000061.flac,S_004265
000006.flac,S_004265
000008.flac,S_008751
000094.flac,S_004265
000007.flac,S_008751
000001.flac,S_001565
000082.flac,S_004265
000018.flac,S_001565
000023.flac,S_004265
000040.flac,S_004265
000026.flac,S_022025
000000.flac,S_004265
000039.flac,S_004265
000002.flac,S_018018
000021.flac,S_022025
000045.flac,S_004265
000025.flac,S_001565
000024.flac,S_001565
000002.flac,S_008751
000001.flac,S_015134
000001.flac,S_008303
000008.flac,S_004265
000001.flac,S_002478
000058.flac,S_004265
000040.flac,S_022025
000001.flac,S_006267
000001.flac,S_022025
000086.flac,S_022025
000043.flac,S_004265
000067.flac,S_004265
000088.flac,S_022025
000010.flac,S_001565
000092.flac,S_004265
000003.flac,S_016172
000014.flac,S_001565
000025.flac,S_022025
000021.flac,S_001565
000029.flac,S_004265
000035.flac,S_004265
000004.flac,S_004265
000008.flac,S_010718
000001.flac,S_022884
000002.flac,S_022123
000000.flac,S_022884
000125.flac,S_012846
000114.flac,S_012846
000000.flac,S_006197
000004.flac,S_010718
000001.flac,S_004897
000121.flac,S_012846
000094.flac,S_012846
000011.flac,S_010718
000012.flac,S_010718
000002.flac,S_006197
000099.flac,S_012846
000007.flac,S_012846
000043.flac,S_012846
000022.flac,S_012846
000004.flac,S_022884
000002.flac,S_022884
000000.flac,S_022123
000039.flac,S_012846
000000.flac,S_010718
000007.flac,S_010718
000001.flac,S_022123
000002.flac,S_003710
000000.flac,S_004897
000065.flac,S_012846
000000.flac,S_003710
000003.flac,S_010718
000038.flac,S_012846
000003.flac,S_022884
000092.flac,S_012846
000097.flac,S_012846
000001.flac,S_006197
000006.flac,S_010718
000005.flac,S_012846
000095.flac,S_012846
000009.flac,S_010718
000000.flac,S_014800
000000.flac,S_016283
000003.flac,S_016283
000004.flac,S_016283
000002.flac,S_016283
000001.flac,S_016283
000116.flac,S_017692
000019.flac,S_017692
000122.flac,S_014649
000008.flac,S_017692
000107.flac,S_017692
000148.flac,S_017692
000130.flac,S_017692
000038.flac,S_017692
000076.flac,S_017692
000147.flac,S_017692
000100.flac,S_017692
000144.flac,S_017692
000000.flac,S_022319
000041.flac,S_014649
000016.flac,S_017692
000034.flac,S_017692
000031.flac,S_017692
000075.flac,S_017692
000099.flac,S_017692
000181.flac,S_017692
000115.flac,S_014649
000185.flac,S_017692
000096.flac,S_017692
000028.flac,S_017692
000127.flac,S_017692
000005.flac,S_010409
000090.flac,S_017692
000094.flac,S_017692
000180.flac,S_017692
000001.flac,S_019437
000027.flac,S_014649
000188.flac,S_017692
000123.flac,S_014649
000088.flac,S_017692
000082.flac,S_017692
000003.flac,S_014291
000080.flac,S_017692
000064.flac,S_014649
000046.flac,S_017692
000043.flac,S_014649
000027.flac,S_017692
000078.flac,S_017692
000183.flac,S_017692
000071.flac,S_017692
000034.flac,S_014649
000168.flac,S_017692
000065.flac,S_017692
000033.flac,S_017692
000005.flac,S_014649
000024.flac,S_017692
000095.flac,S_017692
000105.flac,S_014649
000037.flac,S_014649
000048.flac,S_017692
000049.flac,S_017692
000087.flac,S_014649
000092.flac,S_017692
000055.flac,S_014649
000000.flac,S_012299
000141.flac,S_017692
000011.flac,S_017692
000167.flac,S_017692
000159.flac,S_017692
000054.flac,S_014649
000145.flac,S_017692
000162.flac,S_017692
000072.flac,S_017692
000126.flac,S_017692
000002.flac,S_017692
000003.flac,S_014649
000032.flac,S_017692
000012.flac,S_017692
000064.flac,S_017692
000052.flac,S_017692
000079.flac,S_014649
000110.flac,S_017692
000178.flac,S_017692
000124.flac,S_017692
000004.flac,S_010409
000036.flac,S_017692
000132.flac,S_017692
000151.flac,S_017692
000156.flac,S_017692
000001.flac,S_010409
000163.flac,S_017692
000001.flac,S_015286
000191.flac,S_017692
000000.flac,S_015222
000004.flac,S_017692
000174.flac,S_017692
000146.flac,S_017692
000042.flac,S_017692
000091.flac,S_017692
000002.flac,S_015222
000006.flac,S_014649
000171.flac,S_017692
000061.flac,S_017692
000113.flac,S_017692
000005.flac,S_017692
000169.flac,S_017692
000047.flac,S_014649
000111.flac,S_017692
000120.flac,S_017692
000002.flac,S_015286
000124.flac,S_014649
000029.flac,S_017692
000109.flac,S_017692
000105.flac,S_017692
000121.flac,S_017692
000096.flac,S_014649
000068.flac,S_014649
000154.flac,S_017692
000122.flac,S_017692
000050.flac,S_014649
000073.flac,S_017692
000006.flac,S_010409
000135.flac,S_017692
000173.flac,S_017692
000017.flac,S_017692
000059.flac,S_017692
000187.flac,S_017692
000106.flac,S_017692
000103.flac,S_014649
000022.flac,S_017692
000000.flac,S_017692
000057.flac,S_017692
000001.flac,S_014649
000114.flac,S_014649
000066.flac,S_017692
000001.flac,S_017692
000119.flac,S_017692
000101.flac,S_017692
000103.flac,S_017692
000190.flac,S_017692
000049.flac,S_014649
000067.flac,S_017692
000176.flac,S_017692
000161.flac,S_017692
000089.flac,S_017692
000086.flac,S_017692
000002.flac,S_019437
000051.flac,S_017692
000087.flac,S_017692
000018.flac,S_014649
000001.flac,S_015222
000053.flac,S_017692
000006.flac,S_017692
000100.flac,S_014649
000104.flac,S_017692
000047.flac,S_017692
000039.flac,S_017692
000097.flac,S_017692
000165.flac,S_017692
000179.flac,S_017692
000142.flac,S_017692
000177.flac,S_017692
000009.flac,S_017692
000052.flac,S_014649
000058.flac,S_014649
000143.flac,S_017692
000108.flac,S_017692
000170.flac,S_017692
000090.flac,S_014649
